Age,Gender,AnnualIncome,NumberOfPurchases,ProductCategory,TimeSpentOnWebsite,LoyaltyProgram,DiscountsAvailed,PurchaseStatus
68,0,28970.98703966610,13,1,36.60084852099450,1,2,0
51,0,89590.31708883690,8,1,7.459967380713270,1,4,1
53,1,59381.0177332558,4,4,34.32564476632820,1,3,1
21,0,28144.916449196100,16,2,38.58806744242820,0,3,1
27,1,101233.63294891000,9,0,50.259066273499100,1,2,1
41,1,81882.35681793960,7,2,45.79509979976270,0,2,0
56,0,123728.84075006600,9,1,3.9212451524353200,1,1,0
45,0,149200.29055696100,7,3,59.96084051902680,0,1,0
19,0,34496.58760176590,13,1,39.704079924533400,1,2,1
64,1,90031.23373385290,4,4,9.723293833880640,0,4,0
45,0,130580.08751934800,17,1,6.926995431177140,1,2,0
47,0,52630.17982409900,13,0,11.494907932177100,1,5,1
66,1,77089.47616238730,3,4,51.09358179153720,1,2,0
49,0,70394.34470923410,15,3,32.68792387981610,1,5,1
70,1,144468.2424749530,11,4,46.720779866051300,0,2,0
40,1,59617.64240019730,2,0,16.784094784652200,1,2,0
57,1,103279.97386135500,1,1,2.4667114390318600,0,2,0
45,1,33736.40895402670,15,4,58.88164687301350,0,1,0
38,1,111330.2651995250,15,4,22.20841268938270,1,2,1
49,1,94366.32363800910,6,3,6.955555907827530,1,1,0
50,1,39355.44654321780,5,4,4.643980791121780,1,3,0
47,1,58009.8043535851,1,4,8.994176616801840,0,4,0
53,1,135718.3478614820,3,2,43.73879500388460,0,1,0
21,1,115255.35172220100,17,4,42.838504297670300,0,0,0
62,0,147857.79145297900,5,0,20.08312845091160,1,4,0
27,1,58355.29199504030,11,2,17.94272114270290,1,2,1
53,1,90593.19591449620,16,1,19.360489530436500,1,2,0
69,1,96162.4224989575,17,3,33.276716464188100,0,3,1
34,1,145323.75013151700,2,4,51.06045038609060,0,3,1
38,0,38203.132681931300,1,4,10.412857444617000,1,0,0
30,0,22281.807237661800,12,2,46.37735686693070,1,3,1
44,0,131015.05570420500,17,1,34.124864298054300,1,4,1
22,0,69652.15315487650,2,4,13.131667774261100,0,1,0
60,0,105455.95268211700,2,4,44.872548536076400,1,1,0
22,0,141716.4807909610,17,2,41.604916245056400,1,1,1
57,0,55629.30661448480,8,1,30.943036573690600,1,3,1
64,1,74145.57614750430,15,1,58.776534192866500,1,5,1
18,1,54909.38828878900,18,4,32.72332778355090,0,4,1
31,1,82515.71905839120,1,0,35.88676778647140,1,1,1
36,0,87788.3731416944,14,1,37.396200601945700,0,1,1
69,1,74931.29568055280,20,0,17.879305399844400,0,0,0
60,1,87787.93957566660,7,0,37.61285397438410,1,5,1
50,1,24024.25281951470,11,2,22.409083202711100,0,5,0
18,0,67898.35958915530,2,0,51.942370856784300,0,1,0
46,1,59820.75484116770,18,2,4.000351994513450,0,3,0
25,1,136978.33493934500,10,2,11.71625389085050,0,4,1
70,0,131563.01691043100,5,3,1.9392957685051200,0,2,0
45,0,72980.59403421600,3,1,23.34177838839420,0,3,0
20,0,73251.75633638020,19,3,57.90149859451090,1,5,1
68,0,28970.98703966610,13,1,36.60084852099450,1,2,0
29,0,77530.91692591690,10,1,56.03350551445960,0,3,0
66,1,56488.81801707670,13,3,30.957376959897200,0,3,1
54,0,121892.93198310200,10,1,48.524266715902400,0,3,1
69,0,116017.66955720300,9,4,1.0944700653927000,0,2,0
60,0,111906.9433692430,15,4,9.568276174999690,0,0,0
24,1,76365.76304223990,4,3,22.77026914680760,1,3,1
61,0,58943.538134003600,12,2,37.72017995691730,1,1,1
35,0,137813.0954677350,13,1,43.438735932481700,0,5,1
47,0,123287.02078379700,6,0,36.63130617607140,0,0,0
66,0,114751.9874950930,17,3,10.083831081323700,0,4,0
51,0,49383.769716080000,1,0,29.718311852786600,1,1,0
70,0,89340.26173949710,7,2,38.13599895590890,0,3,1
57,1,127579.92642369400,16,2,41.3435038525026,1,3,1
48,1,90290.80196383830,20,4,44.35079804211330,0,5,1
20,0,106292.65920282700,17,3,3.9973527916475900,0,4,1
29,1,21521.859395017500,3,0,33.853482986724200,0,2,0
58,1,82930.0190623262,14,2,12.851753628273500,0,4,0
52,0,46177.29167767670,7,1,38.35202246327810,0,4,0
70,0,106972.90385278400,4,3,42.44191658610590,1,2,0
33,0,142424.34251046000,3,1,23.642575020667100,0,0,0
57,1,40445.517063363,10,3,56.26301697049620,0,2,0
50,0,92885.81227410220,0,4,4.727802714753360,0,2,0
18,0,99007.77589285390,10,1,16.263599149132900,0,3,1
40,1,76472.43147085930,6,1,53.880611577663500,0,4,0
67,1,110466.88536194400,17,0,43.108669261925700,0,1,0
23,1,81595.27769173310,8,0,31.945533878919600,1,1,1
41,1,28095.50376464510,10,2,25.068331283702600,0,0,0
22,1,59164.48389880010,12,1,30.119075915777700,0,3,1
19,0,21019.406800349200,20,0,12.682178788145700,0,4,0
31,1,91982.49309654150,8,3,15.01167649936980,0,3,1
68,0,80311.22326948370,14,2,19.080097856464300,0,3,0
69,1,27975.45152438690,18,4,4.368565936568680,0,0,0
60,0,135733.54689231400,1,3,46.10952756180640,1,3,1
29,0,75955.56334172870,17,2,2.6207631882661100,0,4,1
62,0,70250.26588699360,16,0,39.09015649223870,0,5,1
42,1,133175.19525598100,15,4,5.759516276079470,0,5,0
55,0,101221.90216262200,14,2,39.347173791787500,1,5,1
33,1,105058.03180224500,19,0,36.858927877806300,1,0,1
54,1,30682.316771935600,18,1,28.01049102099320,1,2,0
22,1,113951.9045007700,2,0,18.655656736349500,0,1,0
29,0,112824.24378069100,20,4,53.43639654126610,0,4,1
35,1,97367.1177377386,14,2,40.06459772268260,0,1,1
24,0,125414.21553102900,11,4,19.450084413346000,0,4,1
39,0,34204.34734025080,17,3,27.13410963412800,0,5,0
49,0,95780.38738455420,18,0,21.860932294304200,1,2,1
32,1,35979.688200500400,11,1,43.85190652176030,0,4,1
55,0,81936.80822469290,6,1,56.94371189784100,1,4,1
68,0,80311.22326948370,14,2,19.080097856464300,0,3,0
21,1,120794.99955240800,10,0,7.630770005200020,0,2,0
28,1,141304.7330746630,0,1,17.35151676052820,0,1,0
41,0,116615.11583510800,19,2,32.15601677499270,0,1,0
22,0,55799.55265320440,9,4,54.27864453607590,1,1,1
19,0,26090.748108588400,0,2,53.58752220078090,0,4,0
18,1,83126.66095572170,20,3,2.2803056212569600,0,1,0
30,0,71611.95536083490,20,1,38.68168553110390,0,5,1
63,0,71874.59129351650,10,2,43.54624261077120,0,1,0
34,1,20418.37426855620,9,1,54.45995479214510,0,0,0
34,1,104649.18603461800,14,1,28.998116659354800,0,1,0
39,1,65048.14183385340,13,0,34.59074328252630,0,5,1
67,1,28775.331068896900,18,2,17.625707203046700,0,1,1
40,1,57363.247540525400,7,4,12.20603320759120,0,0,0
63,0,134021.77553236500,16,2,37.31163380268000,1,0,1
50,0,52625.66597423870,13,0,25.348016654369800,1,4,1
